codigo,descricao,unidade,grupo_macro,subgrupo
636,Armario Banheiro Sobrepor 1 Porta Aluminio 33x47cm,un,02 - Materiais,02.023 - Louças e Acessórios
637,Armario Banheiro Sobrepor 1 Porta Aluminio 45x60cm,un,02 - Materiais,02.023 - Louças e Acessórios
638,Armario Banheiro Sobrepor 3Portas Aluminio 75x50cm,un,02 - Materiais,02.023 - Louças e Acessórios
639,Armario Banheiro Sobrepor 3Portas Aluminio 90x60cm,un,02 - Materiais,02.023 - Louças e Acessórios
640,Armario Banheiro Sobrepor 1 Porta Aluminio 30x37cm,un,02 - Materiais,02.023 - Louças e Acessórios
641,Assento Sanitario A-5,un,02 - Materiais,02.023 - Louças e Acessórios
642,Assento Sanitario Economico,un,02 - Materiais,02.023 - Louças e Acessórios
643,Assento Sanitario Extra Macio,un,02 - Materiais,02.023 - Louças e Acessórios
644,Assento Sanitario Family,un,02 - Materiais,02.023 - Louças e Acessórios
645,Assento Sanitario Luxo,un,02 - Materiais,02.023 - Louças e Acessórios
646,Assento Sanitario Ascot,un,02 - Materiais,02.023 - Louças e Acessórios
647,Assento Sanitario Tivoli,un,02 - Materiais,02.023 - Louças e Acessórios
648,Caixa Descaga Externa C-25 Sobrepor,un,02 - Materiais,02.023 - Louças e Acessórios
649,Caixa Descarga Externa C-2TBLE CP,un,02 - Materiais,02.023 - Louças e Acessórios
650,Caixa Descarga Externa C-3TBLE CP,un,02 - Materiais,02.023 - Louças e Acessórios
651,Caixa Descarga Externa C-4S Sobrepor,un,02 - Materiais,02.023 - Louças e Acessórios
652,Caixa Descarga Externa C-4TBLE CP,un,02 - Materiais,02.023 - Louças e Acessórios
653,Caixa Descarga Externa Ciflex Mec Br 0094,un,02 - Materiais,02.023 - Louças e Acessórios
674,Espelho Oval Grav. 1073 45x56cm,un,02 - Materiais,02.023 - Louças e Acessórios
731,Banheira Caroline 1500 sem Metais,un,02 - Materiais,02.023 - Louças e Acessórios
732,Banheira Carina 1.52 com Metais,un,02 - Materiais,02.023 - Louças e Acessórios
733,Banheira Cond. 1500 com Metais sem Hidr.,un,02 - Materiais,02.023 - Louças e Acessórios
734,Banheira Cond. 1500 sem Metais sem Hidr.,un,02 - Materiais,02.023 - Louças e Acessórios
735,Banheira Cond. 1800 com Metais sem Hidr.,un,02 - Materiais,02.023 - Louças e Acessórios
736,Banheira Duplex 1800 com Metais,un,02 - Materiais,02.023 - Louças e Acessórios
737,Banheira Duplex 1800 sem Metais,un,02 - Materiais,02.023 - Louças e Acessórios
738,Banheira Suite 1650 com Metais,un,02 - Materiais,02.023 - Louças e Acessórios
739,Banheira Suite 1500 com Metais,un,02 - Materiais,02.023 - Louças e Acessórios
740,Cabide Duplo,un,02 - Materiais,02.023 - Louças e Acessórios
760,Lavatorio Wogue,un,02 - Materiais,02.023 - Louças e Acessórios
761,Vaso Sanitario Wogue,un,02 - Materiais,02.023 - Louças e Acessórios
864,Armario Banheiro Embutir 1 Porta Aluminio 36x31cm,un,02 - Materiais,02.023 - Louças e Acessórios
866,Caixa Descarga Externa C-5,un,02 - Materiais,02.023 - Louças e Acessórios
868,Adaptador Torneira Para Mangueira,un,02 - Materiais,02.023 - Louças e Acessórios
869,Adaptador Valvula Pia Lavatorio n_01,un,02 - Materiais,02.023 - Louças e Acessórios
870,"Bolsa de Ligacao 1.1/2""",un,02 - Materiais,02.023 - Louças e Acessórios
871,Cesto Helic. sem Tampa Branco,un,02 - Materiais,02.023 - Louças e Acessórios
874,Saboneteira de Parede,un,02 - Materiais,02.023 - Louças e Acessórios
875,Saboneteira Sobrepor,un,02 - Materiais,02.023 - Louças e Acessórios
1378,Descida Bide,un,02 - Materiais,02.023 - Louças e Acessórios
1382,Espelho Para Caixa Descarga,un,02 - Materiais,02.023 - Louças e Acessórios
1383,Espude,un,02 - Materiais,02.023 - Louças e Acessórios
1389,Porta Papel,un,02 - Materiais,02.023 - Louças e Acessórios
1393,Suporte Oculto,un,02 - Materiais,02.023 - Louças e Acessórios
1413,Tubo Porta Toalha,m,02 - Materiais,02.023 - Louças e Acessórios
1527,Cuba De Embutir Branca,un,02 - Materiais,02.023 - Louças e Acessórios
1573,Tampo de Marmore com Cuba,un,02 - Materiais,02.023 - Louças e Acessórios
1586,Tampo Inox 2.60 Cuba Dupla,un,02 - Materiais,02.023 - Louças e Acessórios
1741,Armario Embutido,m2,02 - Materiais,02.023 - Louças e Acessórios
1895,Porta Shampoo,un,02 - Materiais,02.023 - Louças e Acessórios
1897,Lavatorio de Embutir,un,02 - Materiais,02.023 - Louças e Acessórios
1898,Tanque de Marmorina,un,02 - Materiais,02.023 - Louças e Acessórios
1899,Tampo Marmorina 1.60m com Cuba,un,02 - Materiais,02.023 - Louças e Acessórios
1903,Tampo de Marmore,m,02 - Materiais,02.023 - Louças e Acessórios
1923,Assento Para Bacia Colocado,un,02 - Materiais,02.023 - Louças e Acessórios
1945,Tanque de Louca sem Coluna,un,02 - Materiais,02.023 - Louças e Acessórios
1948,Tanque de Aco Inox,un,02 - Materiais,02.023 - Louças e Acessórios
1950,Tanque de Louca com Coluna,un,02 - Materiais,02.023 - Louças e Acessórios
1951,Tanque de Granilite,un,02 - Materiais,02.023 - Louças e Acessórios
1957,Tampo de Granito,m,02 - Materiais,02.023 - Louças e Acessórios
1962,Tampo Granito 2.9m Cuba Dupla,un,02 - Materiais,02.023 - Louças e Acessórios
1964,Tampo Granilite com Cuba Louca,un,02 - Materiais,02.023 - Louças e Acessórios
1965,Tampo Granilite 2.00m com Cuba,un,02 - Materiais,02.023 - Louças e Acessórios
1966,Tampo Granilite 1.80m com Cuba,un,02 - Materiais,02.023 - Louças e Acessórios
1968,Tampo Granilite 1.50m com Cuba,un,02 - Materiais,02.023 - Louças e Acessórios
1970,Tampo Granilite 1.20m com Cuba,un,02 - Materiais,02.023 - Louças e Acessórios
1971,Tampo Granito 2.00m com Cuba,un,02 - Materiais,02.023 - Louças e Acessórios
1972,Tampo Granito 1.80m com Cuba,un,02 - Materiais,02.023 - Louças e Acessórios
1973,Tampo Granito 1.50m com Cuba,un,02 - Materiais,02.023 - Louças e Acessórios
1975,Tampo Granito 1.20m com Cuba,un,02 - Materiais,02.023 - Louças e Acessórios
1976,Tampo Marmore 2.00m com Cuba,un,02 - Materiais,02.023 - Louças e Acessórios
1977,Tampo Marmore 1.80m com Cuba,un,02 - Materiais,02.023 - Louças e Acessórios
1978,Tampo Marmore 1.50m com Cuba,un,02 - Materiais,02.023 - Louças e Acessórios
1982,Tampo Marmore 1.20m com Cuba,un,02 - Materiais,02.023 - Louças e Acessórios
1988,Mictorio Coletivo,un,02 - Materiais,02.023 - Louças e Acessórios
1992,Mictorio de Louca,un,02 - Materiais,02.023 - Louças e Acessórios
1995,Bide,un,02 - Materiais,02.023 - Louças e Acessórios
1997,Caixa de Descarga,un,02 - Materiais,02.023 - Louças e Acessórios
2031,Bacia com Caixa Acoplada com Saida Horizontal,un,02 - Materiais,02.023 - Louças e Acessórios
2065,Bacia com Caixa Acoplada,un,02 - Materiais,02.023 - Louças e Acessórios
2077,Vaso Sanitario,un,02 - Materiais,02.023 - Louças e Acessórios
2083,Lavatorio Popular,un,02 - Materiais,02.023 - Louças e Acessórios
2096,Coluna,un,02 - Materiais,02.023 - Louças e Acessórios
2098,Lavatorio Medio,un,02 - Materiais,02.023 - Louças e Acessórios
2099,Armario de Embutir,un,02 - Materiais,02.023 - Louças e Acessórios
2111,Cabide,un,02 - Materiais,02.023 - Louças e Acessórios
2116,Porta Toalha,un,02 - Materiais,02.023 - Louças e Acessórios
2118,Papeleira 15x15,un,02 - Materiais,02.023 - Louças e Acessórios
30,Pintura de Faixas da Quadra e Equipamentos,un,02 - Materiais,02.014 - Pintura
281,Solvente Para Tinta,l,02 - Materiais,02.014 - Pintura
431,Corante Globo,un,02 - Materiais,02.014 - Pintura
532,Rolo de La,un,02 - Materiais,02.014 - Pintura
533,Trincha,un,02 - Materiais,02.014 - Pintura
534,Garfo Para Rolo Atlas 400/23,un,02 - Materiais,02.014 - Pintura
725,Hidrax,l,02 - Materiais,02.014 - Pintura
964,Removedor de Tinta,l,02 - Materiais,02.014 - Pintura
1335,Pintura,m2,02 - Materiais,02.014 - Pintura
1589,Pentox (5L),l,02 - Materiais,02.014 - Pintura
1656,Esmalte Sintetico Fosco,l,02 - Materiais,02.014 - Pintura
1657,Rebril,kg,02 - Materiais,02.014 - Pintura
1658,Sinteko,l,02 - Materiais,02.014 - Pintura
1659,Selador Madeira (3.6L),l,02 - Materiais,02.014 - Pintura
1663,Silicone,l,02 - Materiais,02.014 - Pintura
1665,Esmalte Sintetico Acetinado,l,02 - Materiais,02.014 - Pintura
1666,Esmalte Sintetico Brilhante,l,02 - Materiais,02.014 - Pintura
1668,Tinta Acrilica,l,02 - Materiais,02.014 - Pintura
1682,"Aguabril Interna (Liquibrilho) 3,6L",l,02 - Materiais,02.014 - Pintura
1683,Zarcao (3.6 L),l,02 - Materiais,02.014 - Pintura
1685,Suvinil Diluente 6870,l,02 - Materiais,02.014 - Pintura
1687,Agua Raz,l,02 - Materiais,02.014 - Pintura
1688,Fundo Preparador de Paredes,l,02 - Materiais,02.014 - Pintura
1689,Selador Acrilico,l,02 - Materiais,02.014 - Pintura
1690,Fixador Pintura Cal Globo Fix 150ml,l,02 - Materiais,02.014 - Pintura
1691,"Diluente Verniz Poliuretano (3,6L)",l,02 - Materiais,02.014 - Pintura
1692,Resina Acrilica,l,02 - Materiais,02.014 - Pintura
1693,Verniz Acrilico Para Concreto (Inter),l,02 - Materiais,02.014 - Pintura
1694,"Fundo Primer Verniz Poliuretano 3,6L",l,02 - Materiais,02.014 - Pintura
1695,Verniz Assoalho (Killing),l,02 - Materiais,02.014 - Pintura
1696,Verniz PVA,l,02 - Materiais,02.014 - Pintura
1697,Tinta Kresil Acrilica Quartzo,l,02 - Materiais,02.014 - Pintura
1698,Verniz Sintetico,l,02 - Materiais,02.014 - Pintura
1699,Tinta Reko a Oleo,l,02 - Materiais,02.014 - Pintura
1700,Tinta Oleo Assoalho,l,02 - Materiais,02.014 - Pintura
1701,Escova de Cerdas,un,02 - Materiais,02.014 - Pintura
1718,Solvente,l,02 - Materiais,02.014 - Pintura
1742,Tinta Oleo (Tucano 3.6L),l,02 - Materiais,02.014 - Pintura
1763,Super Conservado P,l,02 - Materiais,02.014 - Pintura
1766,Tinta PVA,l,02 - Materiais,02.014 - Pintura
1767,Tinta Plastica Exterior (3.6L),l,02 - Materiais,02.014 - Pintura
1768,Tinta Plastica 3.6 (Globo Vinil),l,02 - Materiais,02.014 - Pintura
1772,Selador,l,02 - Materiais,02.014 - Pintura
1773,Liquido Selador (3.6L),l,02 - Materiais,02.014 - Pintura
1776,Massa Acrilica (Suvinil),l,02 - Materiais,02.014 - Pintura
1777,Massa Corrida Plastica (3.6L),l,02 - Materiais,02.014 - Pintura
102,"Eletroduto Corrugado 3/4""",m,02 - Materiais,02.047 - Tubos e Eletrodutos
103,"Eletroduto Roscavel 3m 3/4""",m,02 - Materiais,02.047 - Tubos e Eletrodutos
535,"Tubo Protecao PVC Anti-Chama 2""",m,02 - Materiais,02.047 - Tubos e Eletrodutos
603,"Tubo Condutor Provid. 1.1/2""",m,02 - Materiais,02.047 - Tubos e Eletrodutos
708,Condutor PVC Rigido 88mm,m,02 - Materiais,02.047 - Tubos e Eletrodutos
831,Condutor PVC Rigido 100mm,m,02 - Materiais,02.047 - Tubos e Eletrodutos
832,Bracadeira Para Condutor PVC 100mm,un,02 - Materiais,02.047 - Tubos e Eletrodutos
844,"Tubo Eletroduto 2""",m,02 - Materiais,02.047 - Tubos e Eletrodutos
1490,Eletroduto,un,02 - Materiais,02.047 - Tubos e Eletrodutos
1753,"Eletroduto Liso 1""x2,5",m,02 - Materiais,02.047 - Tubos e Eletrodutos
1771,"Eletroduto Liso 3/4""x1,5",m,02 - Materiais,02.047 - Tubos e Eletrodutos
1774,"Eletroduto Liso 1/2""x1,0",m,02 - Materiais,02.047 - Tubos e Eletrodutos
1775,"Eletroduto Corrugado 5/8""",m,02 - Materiais,02.047 - Tubos e Eletrodutos
1779,"Eletroduto Corrugado 3/8""",m,02 - Materiais,02.047 - Tubos e Eletrodutos
1780,"Eletroduto Corrugado 1/2""",m,02 - Materiais,02.047 - Tubos e Eletrodutos
1781,"Eletroduto Corrugado 1""",m,02 - Materiais,02.047 - Tubos e Eletrodutos
1790,"Curva 90 Eletroduto Roscavel 2.1/2""",un,02 - Materiais,02.047 - Tubos e Eletrodutos
1791,"Curva 90 Eletroduto Roscavel 2""",un,02 - Materiais,02.047 - Tubos e Eletrodutos
1792,"Curva 90 Eletroduto Roscavel 1.1/4""",un,02 - Materiais,02.047 - Tubos e Eletrodutos
1793,"Curva Eletroduto Roscavel 3/4""",un,02 - Materiais,02.047 - Tubos e Eletrodutos
1794,"Curva 90 Eletroduto Roscavel 1""",un,02 - Materiais,02.047 - Tubos e Eletrodutos
1795,"Curva 90 Eletroduto Roscavel 1.1/2""",un,02 - Materiais,02.047 - Tubos e Eletrodutos
1796,"Luva Eletroduto Roscavel 3/4""",un,02 - Materiais,02.047 - Tubos e Eletrodutos
1797,"Luva Eletroduto Roscavel 1""",un,02 - Materiais,02.047 - Tubos e Eletrodutos
1798,"Curva 90 Eletroduto Roscavel 1/2""",un,02 - Materiais,02.047 - Tubos e Eletrodutos
1799,"Eletroduto Roscavel 3m 2.1/4""",m,02 - Materiais,02.047 - Tubos e Eletrodutos
1800,"Eletroduto Roscavel 3m 2""",m,02 - Materiais,02.047 - Tubos e Eletrodutos
1823,"Curva 180 Eletroduto Roscavel 1""",un,02 - Materiais,02.047 - Tubos e Eletrodutos
1824,"Eletroduto Roscavel 3m 1.1/4""",m,02 - Materiais,02.047 - Tubos e Eletrodutos
1825,"Eletroduto Roscavel 3m 1.1/2""",m,02 - Materiais,02.047 - Tubos e Eletrodutos
1830,"Eletroduto Roscavel 3m 1/2""",m,02 - Materiais,02.047 - Tubos e Eletrodutos
1833,"Eletroduto Roscavel 3m 3/4""",m,02 - Materiais,02.047 - Tubos e Eletrodutos
1843,"Eletroduto Roscavel 3m 1""",m,02 - Materiais,02.047 - Tubos e Eletrodutos
1845,"Curva 90 Eletroduto Roscavel 3""",un,02 - Materiais,02.047 - Tubos e Eletrodutos
1848,"Curva 90 Eletroduto Roscavel 3/4""",un,02 - Materiais,02.047 - Tubos e Eletrodutos
1849,"Curva 90 Eletroduto Roscavel 3/8""",un,02 - Materiais,02.047 - Tubos e Eletrodutos
1853,"Curva 90 Eletroduto Roscavel 4""",un,02 - Materiais,02.047 - Tubos e Eletrodutos
1854,"Curva 180 Eletroduto Roscavel 1.1/2""",un,02 - Materiais,02.047 - Tubos e Eletrodutos
1855,"Curva 180 Eletroduto Roscavel 1.1/4""",un,02 - Materiais,02.047 - Tubos e Eletrodutos
1856,"Arruela Aluminio Para Eletroduto Roscavel 1""",un,02 - Materiais,02.047 - Tubos e Eletrodutos
1857,"Curva 180 Eletroduto Roscavel 1/2""",un,02 - Materiais,02.047 - Tubos e Eletrodutos
1858,"Curva 180 Eletroduto Roscavel 2""",un,02 - Materiais,02.047 - Tubos e Eletrodutos
1860,"Curva 180 Eletroduto Roscavel 3/4""",un,02 - Materiais,02.047 - Tubos e Eletrodutos
1861,"Luva Eletroduto Roscavel 1/2""",un,02 - Materiais,02.047 - Tubos e Eletrodutos
1862,"Luva Eletroduto Roscavel 1.1/4""",un,02 - Materiais,02.047 - Tubos e Eletrodutos
1864,"Luva Eletroduto Roscavel 1.1/2""",un,02 - Materiais,02.047 - Tubos e Eletrodutos
1866,"Luva Eletroduto Roscavel 2""",un,02 - Materiais,02.047 - Tubos e Eletrodutos
1867,"Luva Eletroduto Roscavel 3""",un,02 - Materiais,02.047 - Tubos e Eletrodutos
1868,"Luva Eletroduto Roscavel 4""",un,02 - Materiais,02.047 - Tubos e Eletrodutos
1869,Luva Eletroduto Pressao 20mm,un,02 - Materiais,02.047 - Tubos e Eletrodutos
1870,Luva Eletroduto Pressao 25mm,un,02 - Materiais,02.047 - Tubos e Eletrodutos
1874,Luva Eletroduto Pressao 32mm,un,02 - Materiais,02.047 - Tubos e Eletrodutos
1892,"Eletroduto Roscavel 3m 3""",m,02 - Materiais,02.047 - Tubos e Eletrodutos
1893,"Eletroduto Roscavel 3m 4""",m,02 - Materiais,02.047 - Tubos e Eletrodutos
204,Placa de Registro Historico,un,02 - Materiais,02.032 - Diversos
226,Pneus,un,02 - Materiais,02.032 - Diversos
250,Mangueira Corrugada,m,02 - Materiais,02.032 - Diversos
252,Cunha Lateral,un,02 - Materiais,02.032 - Diversos
351,Perfil,un,02 - Materiais,02.032 - Diversos
513,Clips Para Aquecedores,un,02 - Materiais,02.032 - Diversos
689,Mesa Plastica,un,02 - Materiais,02.032 - Diversos
841,Lixa Ferro 100,un,02 - Materiais,02.032 - Diversos
847,Junta Plastica 27x3mm,m,02 - Materiais,02.032 - Diversos
881,Camisa Metalica Tubulacao Ar Comprimido,m,02 - Materiais,02.032 - Diversos
896,Lona Preta,m2,02 - Materiais,02.032 - Diversos
971,Imprimacao Ligante Para Pavimentacao Asfaltica,m2,02 - Materiais,02.032 - Diversos
972,Solo Jazida,m3,02 - Materiais,02.032 - Diversos
988,Gabiao Malha Hexagonal,m3,02 - Materiais,02.032 - Diversos
1019,Mourao Para Cerca,m,02 - Materiais,02.032 - Diversos
1020,Esticador Para Cerca,m,02 - Materiais,02.032 - Diversos
1318,Lona Plastica,m2,02 - Materiais,02.032 - Diversos
1336,Aquecedor Hidromassagem,un,02 - Materiais,02.032 - Diversos
1351,Quadro Negro Para Sala de Aula,un,02 - Materiais,02.032 - Diversos
1417,Material Para Canteiro de Obra,vb,02 - Materiais,02.032 - Diversos
1425,Placa Institucional da Empresa,un,02 - Materiais,02.032 - Diversos
1432,Placa Agente Financeiro,un,02 - Materiais,02.032 - Diversos
1434,Escada Tipo Piscina,un,02 - Materiais,02.032 - Diversos
1435,Gabiao Colchao,un,02 - Materiais,02.032 - Diversos
1558,Material Para Muro de Pedra,m2,02 - Materiais,02.032 - Diversos
1739,Targeta Fio Redondo,un,02 - Materiais,02.032 - Diversos
1778,Lixa Ferro 80,un,02 - Materiais,02.032 - Diversos
2026,Juntas,un,02 - Materiais,02.032 - Diversos
2089,Fita Vedacao,m,02 - Materiais,02.032 - Diversos
4665,ABACAXI,kg,02 - Materiais,02.032 - Diversos
207,Pilar de Concreto Pre-Moldado,m3,02 - Materiais,02.015 - Pré-Moldados
208,Tesouras de Concreto Pre-Moldado,m3,02 - Materiais,02.015 - Pré-Moldados
209,Tercas de Concreto Pre-Moldado,m3,02 - Materiais,02.015 - Pré-Moldados
211,Blocos / Cofres de Concreto Pre-Moldado,m3,02 - Materiais,02.015 - Pré-Moldados
212,Tirante de Pilar a Pilar,kg,02 - Materiais,02.015 - Pré-Moldados
213,Tirante de Cobertura Para Tesouras,kg,02 - Materiais,02.015 - Pré-Moldados
217,Chumbadores Para Pilares nas Fundacoes,kg,02 - Materiais,02.015 - Pré-Moldados
218,"Chumbadores Para Tesouras, nos Pilares",kg,02 - Materiais,02.015 - Pré-Moldados
622,Laje Trelicada,m2,02 - Materiais,02.015 - Pré-Moldados
842,Pilar de Concreto Pre-Moldado,m3,02 - Materiais,02.015 - Pré-Moldados
897,Concreto Pre Moldado,m3,02 - Materiais,02.015 - Pré-Moldados
1022,Laje Protendida 8cm,m2,02 - Materiais,02.015 - Pré-Moldados
1029,Laje Protendida 12cm,m2,02 - Materiais,02.015 - Pré-Moldados
1032,Laje Pre Fabricada 8cm,m2,02 - Materiais,02.015 - Pré-Moldados
1034,Laje Pre-Fabricada 12cm,m2,02 - Materiais,02.015 - Pré-Moldados
1035,Placa de Concreto Isopor,m2,02 - Materiais,02.015 - Pré-Moldados
1325,Verga Pre-Moldada,m,02 - Materiais,02.015 - Pré-Moldados
1451,Viga Concreto Pre Moldado,m3,02 - Materiais,02.015 - Pré-Moldados
1452,Sapatas Concreto Pre Moldado,m3,02 - Materiais,02.015 - Pré-Moldados
1529,Meio Fio Pre-Fabricado,m,02 - Materiais,02.015 - Pré-Moldados
210,Tercas Metalicas,kg,02 - Materiais,02.045 - Estrutura Metálica
214,Viga Estrutura Metalica,kg,02 - Materiais,02.045 - Estrutura Metálica
215,Pilar Estrutura Metalica,kg,02 - Materiais,02.045 - Estrutura Metálica
216,Tesouras Estrutura Metalica,kg,02 - Materiais,02.045 - Estrutura Metálica
219,Arco Metalico Para Estrutura Cobertura,kg,02 - Materiais,02.045 - Estrutura Metálica
352,Ganchos Completos Para Armacao Metalica,un,02 - Materiais,02.045 - Estrutura Metálica
1209,Estrutura Metalica,kg,02 - Materiais,02.045 - Estrutura Metálica
220,Valvula Pematic Piso 790-P DOCOL,un,02 - Materiais,02.013 - Metais
225,Aro de Arremate Para Tubo Flexivel de Metal,un,02 - Materiais,02.013 - Metais
439,"Base Valvula Descarga RI 484AP 1.1/4""",un,02 - Materiais,02.013 - Metais
440,"Base Valvula Descarga RI 484 1.1/2""",un,02 - Materiais,02.013 - Metais
442,"Misturador Para Pia Bica Movel 1/2""",un,02 - Materiais,02.013 - Metais
443,"Misturador Pia Parede 1/2""",un,02 - Materiais,02.013 - Metais
444,Plug Lavatorio Cromado,un,02 - Materiais,02.013 - Metais
445,"Registro Gaveta Bege 3/4""",un,02 - Materiais,02.013 - Metais
446,"Registro Gaveta Bruto 4""",un,02 - Materiais,02.013 - Metais
447,"Registro Gaveta Bruto 2""",un,02 - Materiais,02.013 - Metais
448,"Registro Gaveta Bruto 1/2""",un,02 - Materiais,02.013 - Metais
449,"Registro Gaveta Bruto 3/4""",un,02 - Materiais,02.013 - Metais
450,"Registro Gaveta Bruto 1.1/4""",un,02 - Materiais,02.013 - Metais
451,"Registro Gaveta Bruto 1.1/2""",un,02 - Materiais,02.013 - Metais
452,"Registro Gaveta com Canopla 1/2""",un,02 - Materiais,02.013 - Metais
453,"Registro Gaveta com Canopla 1""",un,02 - Materiais,02.013 - Metais
454,"Registro Gaveta com Canopla 1.1/4""",un,02 - Materiais,02.013 - Metais
455,"Registro Gaveta com Canopla 1.1/2""",un,02 - Materiais,02.013 - Metais
456,"Registro Gaveta com Canopla 2""",un,02 - Materiais,02.013 - Metais
457,"Registro Gaveta sem Canopla 1/2""",un,02 - Materiais,02.013 - Metais
458,"Registro Gaveta sem Canopla 3/4""",un,02 - Materiais,02.013 - Metais
459,"Registro Gaveta sem Canopla 1""",un,02 - Materiais,02.013 - Metais
460,"Registro Pressao Bege 3/4""",un,02 - Materiais,02.013 - Metais
463,"Registro Pressao com Canopla 1/2""",un,02 - Materiais,02.013 - Metais
464,"Registro Pressao Roscavel com Volante 1/2""",un,02 - Materiais,02.013 - Metais
465,"Registro Pressao Roscavel com Volante 3/4""",un,02 - Materiais,02.013 - Metais
466,"Registro Pressao Roscavel Thornell 1/2""",un,02 - Materiais,02.013 - Metais
467,"Registro Pressao Roscavel Thornell 3/4""",un,02 - Materiais,02.013 - Metais
468,Registro Pressao Soldavel com Volante 25mm,un,02 - Materiais,02.013 - Metais
471,"Registro Pressao sem Canopla 1/2""",un,02 - Materiais,02.013 - Metais
472,"Registro Pressao sem Canopla 3/4""",un,02 - Materiais,02.013 - Metais
473,Valvula Descarga Mictorio Cromado,un,02 - Materiais,02.013 - Metais
474,"Valvula Descarga Hidra Liso com Rosca 1.1/4""",un,02 - Materiais,02.013 - Metais
475,"Valvula Descarga Hidra Luxo 1.1/4""",un,02 - Materiais,02.013 - Metais
476,"Valvula Descarga PVC P21 1.1/2""",un,02 - Materiais,02.013 - Metais
477,"Torneira Boia Caixa D'Agua 1/2""",un,02 - Materiais,02.013 - Metais
478,"Torneira Boia Caixa D'Agua 3/4""",un,02 - Materiais,02.013 - Metais
479,"Torneira Cozinha Alavanca Simples 15 1/2""",un,02 - Materiais,02.013 - Metais
480,"Torneira Cozinha Alavanca Simples 18 3/4""",un,02 - Materiais,02.013 - Metais
481,"Torneira Cozinha Alavanca Simples 20 1/2""",un,02 - Materiais,02.013 - Metais
482,"Torneira Cozinha Alavanca Simples 20 3/4""",un,02 - Materiais,02.013 - Metais
483,"Torneira Cozinha Jato 10 1/2""",un,02 - Materiais,02.013 - Metais
484,"Torneira Cozinha Jato 10 3/4""",un,02 - Materiais,02.013 - Metais
485,"Torneira Cozinha Jato 15 1/2""",un,02 - Materiais,02.013 - Metais
486,"Torneira Cozinha Jato 15 3/4""",un,02 - Materiais,02.013 - Metais
487,"Torneira Jardim Mangueira 1/2""",un,02 - Materiais,02.013 - Metais
488,"Torneira Jardim Mangueira 3/4""",un,02 - Materiais,02.013 - Metais
489,"Torneira Jardim Plastica Thornell 1/2""",un,02 - Materiais,02.013 - Metais
490,"Torneira Jardim Curta 1/2""",un,02 - Materiais,02.013 - Metais
491,"Torneira Jardim Longa 1/2""",un,02 - Materiais,02.013 - Metais
493,"Torneira Jardim Longa 3/4""",un,02 - Materiais,02.013 - Metais
494,Torneira Filtro,un,02 - Materiais,02.013 - Metais
495,"Torneira Lavatorio 1/2""",un,02 - Materiais,02.013 - Metais
496,"Torneira Lavatorio 3/4""",un,02 - Materiais,02.013 - Metais
497,"Torneira Lavatorio Thornell 1/2""",un,02 - Materiais,02.013 - Metais
498,"Torneira Pia Bica Fixa 1/2""",un,02 - Materiais,02.013 - Metais
499,"Torneira Pia Bica Movel 1/2""",un,02 - Materiais,02.013 - Metais
500,"Torneira Pia 11 1/2""",un,02 - Materiais,02.013 - Metais
501,"Torneira Pia 18 Cab. 1/2""",un,02 - Materiais,02.013 - Metais
503,"Torneira Tanque 6 1/2""",un,02 - Materiais,02.013 - Metais
504,"Torneira Tanque 14 1/2""",un,02 - Materiais,02.013 - Metais
505,"Torneira Tanque 16 1/2""",un,02 - Materiais,02.013 - Metais
506,"Torneira Tanque 10 1/2""",un,02 - Materiais,02.013 - Metais
507,"Torneira Tanque 10 3/4""",un,02 - Materiais,02.013 - Metais
508,"Torneira Tanque 15 1/2""",un,02 - Materiais,02.013 - Metais
509,"Torneira Tanque 15 3/4""",un,02 - Materiais,02.013 - Metais
510,"Torneira Tanque Thornell 1/2""",un,02 - Materiais,02.013 - Metais
565,Valvula Lavatorio Unho Cromada N_12,un,02 - Materiais,02.013 - Metais
566,Valvula Pia Unho Branca N_02,un,02 - Materiais,02.013 - Metais
567,Valvula Tanque Saida Roscavel 40,un,02 - Materiais,02.013 - Metais
604,Acabamento Valvula Descarga,un,02 - Materiais,02.013 - Metais
611,Acabamento Valvula Descarga Branco,un,02 - Materiais,02.013 - Metais
612,Acabamento Valvula Descarga Dourado,un,02 - Materiais,02.013 - Metais
613,Acabamento Valvula Descarga Fume,un,02 - Materiais,02.013 - Metais
614,Acabamento Valvula Descarga Silv. Vid.,un,02 - Materiais,02.013 - Metais
619,Valvula Pematic Parede 191-PA DOCOL,un,02 - Materiais,02.013 - Metais
675,Torneira Eletrica Pia,un,02 - Materiais,02.013 - Metais
726,Valvula Lavatorio Unho Branca N_5,un,02 - Materiais,02.013 - Metais
727,Valvula Lavatorio Unho Branca N_11,un,02 - Materiais,02.013 - Metais
728,Valvula Pia Unho Branca N_1,un,02 - Materiais,02.013 - Metais
729,Valvula Tanque Saida Lisa 40,un,02 - Materiais,02.013 - Metais
730,Valvula Tanque Ranhur 50 N_11,un,02 - Materiais,02.013 - Metais
863,"Tampo Aco Inox 1,20m com Cuba",un,02 - Materiais,02.013 - Metais
900,Adaptador Curto Soldavel 50 x 1 1/2,un,02 - Materiais,02.013 - Metais
901,Adaptador Curto Soldavel 25 x 3/4,un,02 - Materiais,02.013 - Metais
902,Registro Base Gaveta 3/4 Docol,un,02 - Materiais,02.013 - Metais
